attendance_id,student_id,date,status
5363,173,2024-01-31,Absent
5364,174,2024-01-01,Present
5365,174,2024-01-02,Present
5366,174,2024-01-03,Absent
5367,174,2024-01-04,Present
5368,174,2024-01-05,Absent
5369,174,2024-01-06,Present
5370,174,2024-01-07,Late
5371,174,2024-01-08,Present
5372,174,2024-01-09,Present
5373,174,2024-01-10,Present
5374,174,2024-01-11,Present
5375,174,2024-01-12,Present
5376,174,2024-01-13,Present
5377,174,2024-01-14,Absent
5378,174,2024-01-15,Late
5379,174,2024-01-16,Present
5380,174,2024-01-17,Present
5381,174,2024-01-18,Absent
5382,174,2024-01-19,Present
5383,174,2024-01-20,Present
5384,174,2024-01-21,Present
5385,174,2024-01-22,Present
5386,174,2024-01-23,Absent
5387,174,2024-01-24,Present
5388,174,2024-01-25,Present
5389,174,2024-01-26,Present
5390,174,2024-01-27,Present
5391,174,2024-01-28,Late
5392,174,2024-01-29,Present
5393,174,2024-01-30,Absent
5394,174,2024-01-31,Present
5395,175,2024-01-01,Absent
5396,175,2024-01-02,Present
5397,175,2024-01-03,Present
5398,175,2024-01-04,Present
5399,175,2024-01-05,Present
5400,175,2024-01-06,Present
5401,175,2024-01-07,Present
5402,175,2024-01-08,Present
5403,175,2024-01-09,Absent
5404,175,2024-01-10,Late
5405,175,2024-01-11,Present
5406,175,2024-01-12,Present
5407,175,2024-01-13,Absent
5408,175,2024-01-14,Present
5409,175,2024-01-15,Present
5410,175,2024-01-16,Absent
5411,175,2024-01-17,Present
5412,175,2024-01-18,Present
5413,175,2024-01-19,Present
5414,175,2024-01-20,Present
5415,175,2024-01-21,Present
5416,175,2024-01-22,Present
5417,175,2024-01-23,Present
5418,175,2024-01-24,Late
5419,175,2024-01-25,Present
5420,175,2024-01-26,Present
5421,175,2024-01-27,Present
5422,175,2024-01-28,Present
5423,175,2024-01-29,Absent
5424,175,2024-01-30,Absent
5425,175,2024-01-31,Absent
5426,176,2024-01-01,Present
5427,176,2024-01-02,Late
5428,176,2024-01-03,Present
5429,176,2024-01-04,Present
5430,176,2024-01-05,Present
5431,176,2024-01-06,Present
5432,176,2024-01-07,Present
5433,176,2024-01-08,Present
5434,176,2024-01-09,Present
5435,176,2024-01-10,Present
5436,176,2024-01-11,Present
5437,176,2024-01-12,Present
5438,176,2024-01-13,Present
5439,176,2024-01-14,Present
5440,176,2024-01-15,Present
5441,176,2024-01-16,Present
5442,176,2024-01-17,Present
5443,176,2024-01-18,Present
5444,176,2024-01-19,Absent
5445,176,2024-01-20,Present
5446,176,2024-01-21,Present
5447,176,2024-01-22,Absent
5448,176,2024-01-23,Present
5449,176,2024-01-24,Present
5450,176,2024-01-25,Present
5451,176,2024-01-26,Absent
5452,176,2024-01-27,Late
5453,176,2024-01-28,Present
5454,176,2024-01-29,Present
5455,176,2024-01-30,Present
5456,176,2024-01-31,Present
5457,177,2024-01-01,Present
5458,177,2024-01-02,Present
5459,177,2024-01-03,Present
5460,177,2024-01-04,Present
5461,177,2024-01-05,Late
5462,177,2024-01-06,Present
5463,177,2024-01-07,Present
5464,177,2024-01-08,Absent
5465,177,2024-01-09,Present
5466,177,2024-01-10,Present
5467,177,2024-01-11,Present
5468,177,2024-01-12,Absent
5469,177,2024-01-13,Absent
5470,177,2024-01-14,Absent
5471,177,2024-01-15,Present
5472,177,2024-01-16,Present
5473,177,2024-01-17,Present
5474,177,2024-01-18,Absent
5475,177,2024-01-19,Present
5476,177,2024-01-20,Present
5477,177,2024-01-21,Present
5478,177,2024-01-22,Present
5479,177,2024-01-23,Present
5480,177,2024-01-24,Present
5481,177,2024-01-25,Present
5482,177,2024-01-26,Present
5483,177,2024-01-27,Present
5484,177,2024-01-28,Present
5485,177,2024-01-29,Late
5486,177,2024-01-30,Present
5487,177,2024-01-31,Present
5488,178,2024-01-01,Present
5489,178,2024-01-02,Present
5490,178,2024-01-03,Present
5491,178,2024-01-04,Present
5492,178,2024-01-05,Present
5493,178,2024-01-06,Present
5494,178,2024-01-07,Present
5495,178,2024-01-08,Absent
5496,178,2024-01-09,Present
5497,178,2024-01-10,Present
5498,178,2024-01-11,Present
5499,178,2024-01-12,Present
5500,178,2024-01-13,Present
5501,178,2024-01-14,Present
5502,178,2024-01-15,Present
5503,178,2024-01-16,Present
5504,178,2024-01-17,Present
5505,178,2024-01-18,Present
5506,178,2024-01-19,Present
5507,178,2024-01-20,Absent
5508,178,2024-01-21,Late
5509,178,2024-01-22,Absent
5510,178,2024-01-23,Present
5511,178,2024-01-24,Late
5512,178,2024-01-25,Present
5513,178,2024-01-26,Late
5514,178,2024-01-27,Present
5515,178,2024-01-28,Present
5516,178,2024-01-29,Present
5517,178,2024-01-30,Present
5518,178,2024-01-31,Present
5519,179,2024-01-01,Absent
5520,179,2024-01-02,Absent
5521,179,2024-01-03,Present
5522,179,2024-01-04,Absent
5523,179,2024-01-05,Late
5524,179,2024-01-06,Late
5525,179,2024-01-07,Present
5526,179,2024-01-08,Present
5527,179,2024-01-09,Present
5528,179,2024-01-10,Late
5529,179,2024-01-11,Present
5530,179,2024-01-12,Present
5531,179,2024-01-13,Present
5532,179,2024-01-14,Present
5533,179,2024-01-15,Present
5534,179,2024-01-16,Present
5535,179,2024-01-17,Late
5536,179,2024-01-18,Absent
5537,179,2024-01-19,Present
5538,179,2024-01-20,Absent
5539,179,2024-01-21,Present
5540,179,2024-01-22,Present
5541,179,2024-01-23,Present
5542,179,2024-01-24,Present
5543,179,2024-01-25,Late
5544,179,2024-01-26,Absent
5545,179,2024-01-27,Present
5546,179,2024-01-28,Present
5547,179,2024-01-29,Present
5548,179,2024-01-30,Present
5549,179,2024-01-31,Present
5550,180,2024-01-01,Present
5551,180,2024-01-02,Absent
5552,180,2024-01-03,Present
5553,180,2024-01-04,Present
5554,180,2024-01-05,Present
5555,180,2024-01-06,Absent
5556,180,2024-01-07,Present
5557,180,2024-01-08,Present
5558,180,2024-01-09,Present
5559,180,2024-01-10,Present
5560,180,2024-01-11,Present
5561,180,2024-01-12,Absent
5562,180,2024-01-13,Absent
5563,180,2024-01-14,Present
5564,180,2024-01-15,Present
5565,180,2024-01-16,Absent
5566,180,2024-01-17,Present
5567,180,2024-01-18,Present
5568,180,2024-01-19,Present
5569,180,2024-01-20,Absent
5570,180,2024-01-21,Present
5571,180,2024-01-22,Present
5572,180,2024-01-23,Present
5573,180,2024-01-24,Present
5574,180,2024-01-25,Late
5575,180,2024-01-26,Absent
5576,180,2024-01-27,Absent
5577,180,2024-01-28,Present
5578,180,2024-01-29,Present
5579,180,2024-01-30,Present
5580,180,2024-01-31,Present
5581,181,2024-01-01,Present
5582,181,2024-01-02,Present
5583,181,2024-01-03,Present
5584,181,2024-01-04,Present
5585,181,2024-01-05,Absent
5586,181,2024-01-06,Present
5587,181,2024-01-07,Present
5588,181,2024-01-08,Present
5589,181,2024-01-09,Present
5590,181,2024-01-10,Present
5591,181,2024-01-11,Absent
5592,181,2024-01-12,Present
5593,181,2024-01-13,Absent
5594,181,2024-01-14,Present
5595,181,2024-01-15,Present
5596,181,2024-01-16,Present
5597,181,2024-01-17,Present
5598,181,2024-01-18,Present
5599,181,2024-01-19,Present
5600,181,2024-01-20,Present
5601,181,2024-01-21,Present
5602,181,2024-01-22,Present
5603,181,2024-01-23,Present
5604,181,2024-01-24,Present
5605,181,2024-01-25,Present
5606,181,2024-01-26,Present
5607,181,2024-01-27,Present
5608,181,2024-01-28,Present
5609,181,2024-01-29,Present
5610,181,2024-01-30,Present
5611,181,2024-01-31,Present
5612,182,2024-01-01,Present
5613,182,2024-01-02,Absent
5614,182,2024-01-03,Present
5615,182,2024-01-04,Present
5616,182,2024-01-05,Present
5617,182,2024-01-06,Present
5618,182,2024-01-07,Present
5619,182,2024-01-08,Absent
5620,182,2024-01-09,Present
5621,182,2024-01-10,Present
5622,182,2024-01-11,Present
5623,182,2024-01-12,Present
5624,182,2024-01-13,Present
5625,182,2024-01-14,Present
5626,182,2024-01-15,Late
5627,182,2024-01-16,Present
5628,182,2024-01-17,Present
5629,182,2024-01-18,Absent
5630,182,2024-01-19,Present
5631,182,2024-01-20,Present
5632,182,2024-01-21,Present
5633,182,2024-01-22,Absent
5634,182,2024-01-23,Present
5635,182,2024-01-24,Absent
5636,182,2024-01-25,Present
5637,182,2024-01-26,Present
5638,182,2024-01-27,Present
5639,182,2024-01-28,Present
5640,182,2024-01-29,Present
5641,182,2024-01-30,Present
5642,182,2024-01-31,Present
5643,183,2024-01-01,Absent
5644,183,2024-01-02,Present
5645,183,2024-01-03,Present
5646,183,2024-01-04,Present
5647,183,2024-01-05,Present
5648,183,2024-01-06,Present
5649,183,2024-01-07,Late
5650,183,2024-01-08,Present
5651,183,2024-01-09,Present
5652,183,2024-01-10,Present
5653,183,2024-01-11,Absent
5654,183,2024-01-12,Present
5655,183,2024-01-13,Present
5656,183,2024-01-14,Present
5657,183,2024-01-15,Present
5658,183,2024-01-16,Present
5659,183,2024-01-17,Present
5660,183,2024-01-18,Present
5661,183,2024-01-19,Present
5662,183,2024-01-20,Absent
5663,183,2024-01-21,Present
5664,183,2024-01-22,Present
5665,183,2024-01-23,Present
5666,183,2024-01-24,Absent
5667,183,2024-01-25,Present
5668,183,2024-01-26,Present
5669,183,2024-01-27,Present
5670,183,2024-01-28,Present
5671,183,2024-01-29,Present
5672,183,2024-01-30,Present
5673,183,2024-01-31,Present
5674,184,2024-01-01,Present
5675,184,2024-01-02,Present
5676,184,2024-01-03,Present
5677,184,2024-01-04,Late
5678,184,2024-01-05,Present
5679,184,2024-01-06,Absent
5680,184,2024-01-07,Present
5681,184,2024-01-08,Present
5682,184,2024-01-09,Late
5683,184,2024-01-10,Present
5684,184,2024-01-11,Absent
5685,184,2024-01-12,Present
5686,184,2024-01-13,Present
5687,184,2024-01-14,Present
5688,184,2024-01-15,Present
5689,184,2024-01-16,Present
5690,184,2024-01-17,Present
5691,184,2024-01-18,Present
5692,184,2024-01-19,Present
5693,184,2024-01-20,Present
5694,184,2024-01-21,Late
5695,184,2024-01-22,Absent
5696,184,2024-01-23,Present
5697,184,2024-01-24,Present
5698,184,2024-01-25,Present
5699,184,2024-01-26,Present
5700,184,2024-01-27,Present
5701,184,2024-01-28,Present
5702,184,2024-01-29,Present
5703,184,2024-01-30,Present
5704,184,2024-01-31,Absent
5705,185,2024-01-01,Present
5706,185,2024-01-02,Present
5707,185,2024-01-03,Present
5708,185,2024-01-04,Present
5709,185,2024-01-05,Present
5710,185,2024-01-06,Present
5711,185,2024-01-07,Present
5712,185,2024-01-08,Present
5713,185,2024-01-09,Present
5714,185,2024-01-10,Present
5715,185,2024-01-11,Present
5716,185,2024-01-12,Present
5717,185,2024-01-13,Present
5718,185,2024-01-14,Present
5719,185,2024-01-15,Present
5720,185,2024-01-16,Present
5721,185,2024-01-17,Present
5722,185,2024-01-18,Present
5723,185,2024-01-19,Present
5724,185,2024-01-20,Absent
5725,185,2024-01-21,Present
5726,185,2024-01-22,Present
5727,185,2024-01-23,Present
5728,185,2024-01-24,Present
5729,185,2024-01-25,Present
5730,185,2024-01-26,Present
5731,185,2024-01-27,Present
5732,185,2024-01-28,Present
5733,185,2024-01-29,Absent
5734,185,2024-01-30,Present
5735,185,2024-01-31,Present
5736,186,2024-01-01,Present
5737,186,2024-01-02,Late
5738,186,2024-01-03,Present
5739,186,2024-01-04,Present
5740,186,2024-01-05,Present
5741,186,2024-01-06,Present
5742,186,2024-01-07,Late
5743,186,2024-01-08,Present
5744,186,2024-01-09,Present
5745,186,2024-01-10,Present
5746,186,2024-01-11,Absent
5747,186,2024-01-12,Present
5748,186,2024-01-13,Present
5749,186,2024-01-14,Present
5750,186,2024-01-15,Present
5751,186,2024-01-16,Present
5752,186,2024-01-17,Present
5753,186,2024-01-18,Present
5754,186,2024-01-19,Present
5755,186,2024-01-20,Present
5756,186,2024-01-21,Absent
5757,186,2024-01-22,Present
5758,186,2024-01-23,Present
5759,186,2024-01-24,Present
5760,186,2024-01-25,Present
5761,186,2024-01-26,Late
5762,186,2024-01-27,Present
5763,186,2024-01-28,Present
5764,186,2024-01-29,Present
5765,186,2024-01-30,Absent
5766,186,2024-01-31,Absent
5767,187,2024-01-01,Present
5768,187,2024-01-02,Late
5769,187,2024-01-03,Present
5770,187,2024-01-04,Present
5771,187,2024-01-05,Present
5772,187,2024-01-06,Present
5773,187,2024-01-07,Present
5774,187,2024-01-08,Present
5775,187,2024-01-09,Absent
5776,187,2024-01-10,Absent
5777,187,2024-01-11,Present
5778,187,2024-01-12,Present
5779,187,2024-01-13,Present
5780,187,2024-01-14,Absent
5781,187,2024-01-15,Present
5782,187,2024-01-16,Present
5783,187,2024-01-17,Present
5784,187,2024-01-18,Present
5785,187,2024-01-19,Present
5786,187,2024-01-20,Present
5787,187,2024-01-21,Late
5788,187,2024-01-22,Present
5789,187,2024-01-23,Present
5790,187,2024-01-24,Present
5791,187,2024-01-25,Present
5792,187,2024-01-26,Present
5793,187,2024-01-27,Present
5794,187,2024-01-28,Present
5795,187,2024-01-29,Absent
5796,187,2024-01-30,Absent
5797,187,2024-01-31,Present
5798,188,2024-01-01,Absent
5799,188,2024-01-02,Present
5800,188,2024-01-03,Late
5801,188,2024-01-04,Absent
5802,188,2024-01-05,Present
5803,188,2024-01-06,Present
5804,188,2024-01-07,Present
5805,188,2024-01-08,Present
5806,188,2024-01-09,Absent
5807,188,2024-01-10,Present
5808,188,2024-01-11,Present
5809,188,2024-01-12,Present
5810,188,2024-01-13,Absent
5811,188,2024-01-14,Late
5812,188,2024-01-15,Present
5813,188,2024-01-16,Present
5814,188,2024-01-17,Present
5815,188,2024-01-18,Present
5816,188,2024-01-19,Absent
5817,188,2024-01-20,Present
5818,188,2024-01-21,Present
5819,188,2024-01-22,Present
5820,188,2024-01-23,Absent
5821,188,2024-01-24,Present
5822,188,2024-01-25,Present
5823,188,2024-01-26,Present
5824,188,2024-01-27,Present
5825,188,2024-01-28,Present
5826,188,2024-01-29,Absent
5827,188,2024-01-30,Present
5828,188,2024-01-31,Absent
5829,189,2024-01-01,Absent
5830,189,2024-01-02,Absent
5831,189,2024-01-03,Present
5832,189,2024-01-04,Absent
5833,189,2024-01-05,Absent
5834,189,2024-01-06,Absent
5835,189,2024-01-07,Absent
5836,189,2024-01-08,Present
5837,189,2024-01-09,Present
5838,189,2024-01-10,Present
5839,189,2024-01-11,Present
5840,189,2024-01-12,Late
5841,189,2024-01-13,Present
5842,189,2024-01-14,Present
5843,189,2024-01-15,Present
5844,189,2024-01-16,Present
5845,189,2024-01-17,Present
5846,189,2024-01-18,Present
5847,189,2024-01-19,Present
5848,189,2024-01-20,Present
5849,189,2024-01-21,Present
5850,189,2024-01-22,Present
5851,189,2024-01-23,Present
5852,189,2024-01-24,Present
5853,189,2024-01-25,Present
5854,189,2024-01-26,Present
5855,189,2024-01-27,Present
5856,189,2024-01-28,Absent
5857,189,2024-01-29,Present
5858,189,2024-01-30,Present
5859,189,2024-01-31,Absent
5860,190,2024-01-01,Late
5861,190,2024-01-02,Present
5862,190,2024-01-03,Present
5863,190,2024-01-04,Present
5864,190,2024-01-05,Present
5865,190,2024-01-06,Present
5866,190,2024-01-07,Present
5867,190,2024-01-08,Late
5868,190,2024-01-09,Absent
5869,190,2024-01-10,Absent
5870,190,2024-01-11,Present
5871,190,2024-01-12,Present
5872,190,2024-01-13,Absent
5873,190,2024-01-14,Present
5874,190,2024-01-15,Late
5875,190,2024-01-16,Present
5876,190,2024-01-17,Absent
5877,190,2024-01-18,Present
5878,190,2024-01-19,Present
5879,190,2024-01-20,Present
5880,190,2024-01-21,Absent
5881,190,2024-01-22,Present
5882,190,2024-01-23,Present
5883,190,2024-01-24,Present
5884,190,2024-01-25,Present
5885,190,2024-01-26,Present
5886,190,2024-01-27,Late
5887,190,2024-01-28,Present
5888,190,2024-01-29,Present
5889,190,2024-01-30,Present
5890,190,2024-01-31,Present
5891,191,2024-01-01,Present
5892,191,2024-01-02,Present
5893,191,2024-01-03,Present
5894,191,2024-01-04,Present
5895,191,2024-01-05,Present
5896,191,2024-01-06,Present
5897,191,2024-01-07,Present
5898,191,2024-01-08,Absent
5899,191,2024-01-09,Present
5900,191,2024-01-10,Present
5901,191,2024-01-11,Present
5902,191,2024-01-12,Absent
5903,191,2024-01-13,Present
5904,191,2024-01-14,Absent
5905,191,2024-01-15,Present
5906,191,2024-01-16,Absent
5907,191,2024-01-17,Absent
5908,191,2024-01-18,Present
5909,191,2024-01-19,Present
5910,191,2024-01-20,Present
5911,191,2024-01-21,Absent
5912,191,2024-01-22,Present
5913,191,2024-01-23,Present
5914,191,2024-01-24,Present
5915,191,2024-01-25,Late
5916,191,2024-01-26,Present
5917,191,2024-01-27,Present
5918,191,2024-01-28,Present
5919,191,2024-01-29,Present
5920,191,2024-01-30,Present
5921,191,2024-01-31,Present
5922,192,2024-01-01,Present
5923,192,2024-01-02,Present
5924,192,2024-01-03,Present
5925,192,2024-01-04,Present
5926,192,2024-01-05,Absent
5927,192,2024-01-06,Absent
5928,192,2024-01-07,Present
5929,192,2024-01-08,Present
5930,192,2024-01-09,Present
5931,192,2024-01-10,Present
5932,192,2024-01-11,Present
5933,192,2024-01-12,Present
5934,192,2024-01-13,Absent
5935,192,2024-01-14,Present
5936,192,2024-01-15,Present
5937,192,2024-01-16,Present
5938,192,2024-01-17,Present
5939,192,2024-01-18,Present
5940,192,2024-01-19,Present
5941,192,2024-01-20,Absent
5942,192,2024-01-21,Present
5943,192,2024-01-22,Present
5944,192,2024-01-23,Present
5945,192,2024-01-24,Late
5946,192,2024-01-25,Present
5947,192,2024-01-26,Present
5948,192,2024-01-27,Present
5949,192,2024-01-28,Present
5950,192,2024-01-29,Absent
5951,192,2024-01-30,Present
5952,192,2024-01-31,Present
5953,193,2024-01-01,Absent
5954,193,2024-01-02,Present
5955,193,2024-01-03,Present
5956,193,2024-01-04,Present
5957,193,2024-01-05,Present
5958,193,2024-01-06,Present
5959,193,2024-01-07,Present
5960,193,2024-01-08,Present
5961,193,2024-01-09,Present
5962,193,2024-01-10,Late
5963,193,2024-01-11,Present
5964,193,2024-01-12,Present
5965,193,2024-01-13,Present
5966,193,2024-01-14,Present
5967,193,2024-01-15,Present
5968,193,2024-01-16,Late
5969,193,2024-01-17,Present
5970,193,2024-01-18,Present
5971,193,2024-01-19,Present
5972,193,2024-01-20,Absent
5973,193,2024-01-21,Present
5974,193,2024-01-22,Present
5975,193,2024-01-23,Present
5976,193,2024-01-24,Absent
5977,193,2024-01-25,Present
5978,193,2024-01-26,Present
5979,193,2024-01-27,Present
5980,193,2024-01-28,Present
5981,193,2024-01-29,Present
5982,193,2024-01-30,Present
5983,193,2024-01-31,Late
5984,194,2024-01-01,Present
5985,194,2024-01-02,Present
5986,194,2024-01-03,Present
5987,194,2024-01-04,Present
5988,194,2024-01-05,Present
5989,194,2024-01-06,Present
5990,194,2024-01-07,Present
5991,194,2024-01-08,Present
5992,194,2024-01-09,Present
5993,194,2024-01-10,Late
5994,194,2024-01-11,Present
5995,194,2024-01-12,Absent
5996,194,2024-01-13,Present
5997,194,2024-01-14,Present
5998,194,2024-01-15,Present
5999,194,2024-01-16,Present
6000,194,2024-01-17,Present
6001,194,2024-01-18,Absent
6002,194,2024-01-19,Present
6003,194,2024-01-20,Present
6004,194,2024-01-21,Present
6005,194,2024-01-22,Late
6006,194,2024-01-23,Present
6007,194,2024-01-24,Present
6008,194,2024-01-25,Present
6009,194,2024-01-26,Late
6010,194,2024-01-27,Present
6011,194,2024-01-28,Present
6012,194,2024-01-29,Present
6013,194,2024-01-30,Present
6014,194,2024-01-31,Present
6015,195,2024-01-01,Present
6016,195,2024-01-02,Present
6017,195,2024-01-03,Present
6018,195,2024-01-04,Present
6019,195,2024-01-05,Late
6020,195,2024-01-06,Present
6021,195,2024-01-07,Present
6022,195,2024-01-08,Present
6023,195,2024-01-09,Present
6024,195,2024-01-10,Present
6025,195,2024-01-11,Present
6026,195,2024-01-12,Present
6027,195,2024-01-13,Present
6028,195,2024-01-14,Present
6029,195,2024-01-15,Present
6030,195,2024-01-16,Present
6031,195,2024-01-17,Present
6032,195,2024-01-18,Present
6033,195,2024-01-19,Late
6034,195,2024-01-20,Present
6035,195,2024-01-21,Late
6036,195,2024-01-22,Present
6037,195,2024-01-23,Present
6038,195,2024-01-24,Present
6039,195,2024-01-25,Present
6040,195,2024-01-26,Present
6041,195,2024-01-27,Absent
6042,195,2024-01-28,Absent
6043,195,2024-01-29,Present
6044,195,2024-01-30,Present
6045,195,2024-01-31,Present
6046,196,2024-01-01,Present
6047,196,2024-01-02,Present
6048,196,2024-01-03,Absent
6049,196,2024-01-04,Late
6050,196,2024-01-05,Present
6051,196,2024-01-06,Present
6052,196,2024-01-07,Present
6053,196,2024-01-08,Absent
6054,196,2024-01-09,Present
6055,196,2024-01-10,Present
6056,196,2024-01-11,Present
6057,196,2024-01-12,Present
6058,196,2024-01-13,Late
6059,196,2024-01-14,Present
6060,196,2024-01-15,Present
6061,196,2024-01-16,Present
6062,196,2024-01-17,Present
6063,196,2024-01-18,Present
6064,196,2024-01-19,Present
